MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,TotalSF,HouseAge,RemodAge,TotalBath,TotalPorchSF,HasPool,HasGarage,HasFireplace,Has2ndFloor,HasBasement,IsRemodeled,SalePrice
0.07342554318993741,-0.2326052597450427,-0.2039340828356234,0.6585056898524718,-0.5176493983218948,1.0529594334546615,0.8803616537560043,0.5239365320265352,1.0611090399552057,-0.23828488596655226,0.5863293481769355,0.1179661933672568,0.6172831118734065,-0.2888672502814358,-0.9437953205568508,-0.47376589778315586,0.8922766372567602,-0.8143089088062674,1.1676261960718235,-0.12032535898719515,0.39301280365359115,1.1138859515324988,-0.24123593087845216,0.7935456723272978,1.2296987080048793,0.16389442501376178,-0.21160505080192882,0.7411268583327028,0.9218118550810168,-0.9522312637608562,-1.006993135232909,0.29626176799624154,0.3131587769682692,0.3579733313013207,0.2627344524953492,0.26581303461248706,-0.7508306973323727,0.2259815963113046,-0.3596031128540889,-0.11642013330225756,-0.2704071603508091,-0.06370868494919027,-0.060845026451727284,-0.08774839620454343,-1.6015780531759132,0.13837519683794053,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.01143614340094415,-1.0452490446252207,-0.8716757536481234,1.6548064621028948,-0.7676817738085376,0,1,0,1,1,0,208500
-0.8718675426460787,0.4663130655450689,-0.08725171570411157,-0.0682931714684247,2.1778249686542592,0.15842792459851568,-0.4281151589661407,-0.5707393581884815,-0.689000666215258,-0.23828488596655226,0.5863293481769355,0.1179661933672568,1.245719021526144,-0.2888672502814358,-0.6405836898155203,0.5049247215514256,0.8922766372567602,0.2773475023706638,-0.7943537755713799,-0.12032535898719515,-0.4893905812573208,-0.8195018071989099,3.9459305836546816,0.7935456723272978,-0.7602021979564014,0.16389442501376178,-0.21160505080192882,-0.7701500080296483,-0.31632880333273006,0.6059653496659992,0.6507366252144916,0.2367673015706614,0.3131587769682692,-0.056795353389920956,0.2627344524953492,0.26581303461248706,1.627328039316132,-0.7083039751248615,-0.3596031128540889,-0.11642013330225756,-0.2704071603508091,-0.06370868494919027,-0.060845026451727284,-0.08774839620454343,-0.4901545398344179,-0.614427179989281,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.04283834139330734,-0.1851817387069905,0.3886600640837045,0.3745157633785538,0.7508939674624786,0,1,1,0,1,0,181500
0.07342554318993741,-0.09282159468702038,0.08016211539762282,0.6585056898524718,-0.5176493983218948,0.9866978402060581,0.83189954958111,0.334043775560665,1.0611090399552057,-0.23828488596655226,0.5863293481769355,0.1179661933672568,0.10898936141898652,-0.2888672502814358,-0.30116768525432946,-0.3194895439964238,0.8922766372567602,-0.6422251395567019,1.1951950012939763,-0.12032535898719515,0.5427062350224066,1.1138859515324988,-0.24123593087845216,0.7935456723272978,1.2296987080048793,0.16389442501376178,-0.21160505080192882,0.7411268583327028,-0.31632880333273006,0.6059653496659992,0.6507366252144916,0.2918547704832356,0.3131587769682692,0.6407701617726218,0.2627344524953492,0.26581303461248706,-0.7508306973323727,-0.06502538495569796,-0.3596031128540889,-0.11642013330225756,-0.2704071603508091,-0.06370868494919027,-0.060845026451727284,-0.08774839620454343,0.9917434779542423,0.13837519683794053,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.19235109271511577,-0.9790900210930492,-0.8232012991199762,1.6548064621028948,-0.889424132813387,0,1,1,1,1,1,223500
0.30974881464894144,-0.46557803484174654,-0.09232486210113382,0.6585056898524718,-0.5176493983218948,-1.8625506694838878,-0.7188877840155062,-0.5707393581884815,-0.689000666215258,-0.23828488596655226,-0.5565425631091238,1.9284368242036838,-0.5148256959568925,-0.2888672502814358,-0.06131370869775463,-0.7148227005749247,-0.1501427033845514,-0.531983974881199,0.9424809534242428,-0.12032535898719515,0.40680035654282415,1.1138859515324988,-0.24123593087845216,-1.0256203500833942,-0.7602021979564014,0.16389442501376178,-0.21160505080192882,0.7411268583327028,0.3027415258741434,0.6059653496659992,1.2033132120302918,0.2852442742137267,1.6521191781991682,0.8010216990396924,0.2627344524953492,0.26581303461248706,-0.7508306973323727,-0.17223848331722522,4.08958928982969,-0.11642013330225756,-0.2704071603508091,-0.06370868494919027,-0.060845026451727284,-0.08774839620454343,-1.6015780531759132,-1.3672295568165025,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.10874307292918414,1.7995889672581562,0.6310323367244407,-0.26562958598361675,0.808561400675302,0,1,1,1,1,1,140000
0.07342554318993741,0.652691285622432,0.3855655284983625,1.3853045511733684,-0.5176493983218948,0.9535670435817564,0.7349753412313215,1.384039017195477,1.0611090399552057,-0.23828488596655226,0.5863293481769355,0.1179661933672568,0.4994513788135182,-0.2888672502814358,-0.17445237688481824,0.2228882622850561,0.8922766372567602,-0.037243138288698144,1.624808882672523,-0.12032535898719515,1.354202205074406,1.1138859515324988,-0.24123593087845216,0.7935456723272978,1.2296987080048793,1.389320433578196,-0.21160505080192882,0.7411268583327028,1.5408821842878904,0.6059653496659992,0.6507366252144916,0.28965127172673266,1.6521191781991682,1.715398117563566,0.2627344524953492,0.26581303461248706,0.7814058041324355,0.5782532052134656,-0.3596031128540889,-0.11642013330225756,-0.2704071603508091,-0.06370868494919027,-0.060845026451727284,-0.08774839620454343,2.1031669912957374,0.13837519683794053,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.0155141120945967,-0.9460105093269634,-0.7262523900636818,1.6548064621028948,0.6099291307200214,0,1,1,1,1,0,250000
-0.16289772826906662,0.6992858406417728,0.37085340394699795,-0.7950920327893213,-0.5176493983218948,0.7216514672116445,0.49266482035685016,-0.5707393581884815,-0.689000666215258,-0.23828488596655226,0.5863293481769355,0.1179661933672568,0.6773541914725653,-0.2888672502814358,-1.1383938298386,-0.6183999794582171,0.8922766372567602,-0.975637442477735,0.5059748707401578,-0.12032535898719515,-0.2924255399825637,1.1138859515324988,-0.24123593087845216,-1.0256203500833942,1.2296987080048793,-2.286957592115107,-0.21160505080192882,-0.7701500080296483,-0.9353991325396035,-0.9522312637608562,-1.006993135232909,0.27422678043121185,0.3131587769682692,0.03747025676717942,0.2627344524953492,0.26581303461248706,-0.43161475952720435,-0.24881926786117325,-0.3596031128540889,10.794985530317929,-0.2704071603508091,-0.06370868494919027,-0.060845026451727284,1.3227157920078394,1.3622179824014073,0.891177573665162,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.5158017088860704,-0.6813744151982771,-0.43540566289479843,0.3745157633785538,1.3403832847491177,0,1,0,1,1,1,143000
-0.8718675426460787,0.23334029044836505,-0.03814365858093614,1.3853045511733684,-0.5176493983218948,1.0860902300789632,0.9772858621057928,0.4680857213012793,1.0611090399552057,-0.23828488596655226,1.7292012594629949,0.1179661933672568,2.1490956416519538,-0.2888672502814358,-0.5659121688120583,1.5270055653885255,0.8922766372567602,1.438912944805231,-0.7943537755713799,-0.12032535898719515,0.36149839704963,1.1138859515324988,-0.24123593087845216,0.7935456723272978,-0.7602021979564014,0.16389442501376178,-0.21160505080192882,0.7411268583327028,0.3027415258741434,0.6059653496659992,1.2033132120302918,0.2984652667527445,0.3131587769682692,0.7727420159925623,0.2627344524953492,0.26581303461248706,1.284170906175576,0.16471696867614616,-0.3596031128540889,-0.11642013330225756,-0.2704071603508091,-0.06370868494919027,-0.060845026451727284,-0.08774839620454343,0.6212689735070773,-0.614427179989281,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.0633273486990564,-1.1114080681573923,-1.0170991172325652,1.0146611127407243,0.840598863571315,0,1,1,0,1,1,307000
0.07342554318993741,0.4663130655450689,-0.007907706054683513,0.6585056898524718,0.38084205733682325,0.059035534725610586,-0.5735014714908235,0.7696800992176615,-0.689000666215258,-0.23828488596655226,0.5863293481769355,0.1179661933672568,0.9707783110530713,-0.09055951317642612,-0.7944522785499268,0.13128667722418394,0.8922766372567602,-0.13941787628062766,1.4639908522099654,-0.12032535898719515,1.1414799604976682,1.1138859515324988,-0.24123593087845216,0.7935456723272978,1.2296987080048793,0.16389442501376178,-0.21160505080192882,-0.7701500080296483,0.3027415258741434,2.164161963092855,0.6507366252144916,0.2301568053011525,0.3131587769682692,0.05632337879859949,0.2627344524953492,0.26581303461248706,1.1245629372729917,2.416192034268218,3.369866989395549,-0.11642013330225756,-0.2704071603508091,-0.06370868494919027,-0.060845026451727284,0.617483697901648,1.7326924868485725,0.891177573665162,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8268456649526749,-0.019784179876561614,0.6310323367244407,1.6548064621028948,3.1152587291882377,0,1,1,1,1,0,200000
-0.16289772826906662,-0.8849290300158135,-0.44034270493686045,0.6585056898524718,-0.5176493983218948,-1.3324579234950606,-1.6881298675133916,-0.5707393581884815,-0.689000666215258,-0.23828488596655226,-0.5565425631091238,0.1179661933672568,-1.0138777418575957,-0.2888672502814358,0.8709489171636494,-0.24235136710305777,-0.1501427033845514,-0.3679666323152068,0.9332913516835252,-0.12032535898719515,0.5190704300694358,-0.8195018071989099,-0.24123593087845216,0.7935456723272978,-0.7602021979564014,-1.0615315835506725,4.325456185510007,-0.7701500080296483,0.9218118550810168,2.164161963092855,0.6507366252144916,0.13760985752802785,0.3131587769682692,-0.019089109327080803,-1.1201782974621206,0.26581303461248706,-0.03259483727074383,-0.7083039751248615,2.993648514168612,-0.11642013330225756,-0.2704071603508091,-0.06370868494919027,-0.060845026451727284,-0.08774839620454343,-0.8606290442815829,0.13837519683794053,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.21819608547428315,1.3364758025329553,1.6974703363436798,-0.26562958598361675,0.7316714897248708,0,1,1,1,1,1,129900
3.1456280721569896,-0.9315235850351543,-0.3084408986142818,-0.7950920327893213,0.38084205733682325,-1.0674115505006472,-1.6881298675133916,-0.5707393581884815,-0.689000666215258,-0.23828488596655226,-0.5565425631091238,0.1179661933672568,0.9522949019456378,-0.2888672502814358,-0.9664230541942634,-0.14833921401426792,0.8922766372567602,-0.22008214311636148,-0.7943537755713799,-0.12032535898719515,-0.8537759076156215,1.1138859515324988,-0.24123593087845216,-1.0256203500833942,-0.7602021979564014,-1.0615315835506725,4.325456185510007,-0.7701500080296483,-0.9353991325396035,2.164161963092855,0.6507366252144916,0.1552378475800516,-1.0258016242626298,-1.2586818828929507,1.6456472024528188,0.26581303461248706,-0.7508306973323727,-0.647039347489703,-0.3596031128540889,-0.11642013330225756,-0.2704071603508091,-0.06370868494919027,-0.060845026451727284,-0.08774839620454343,-1.972052557623078,0.13837519683794053,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.6321041763023235,1.071839708404269,1.6974703363436798,-0.26562958598361675,-1.1329088508230858,0,1,1,0,1,1,118000
